  0.439999998       44103552.0       44042468.0       88146016.0    
  0.442000002       44036256.0       43974016.0       88010272.0    
  0.444000006       43971472.0       43908060.0       87879536.0    
  0.446000010       43909024.0       43844428.0       87753448.0    
  0.448000014       43848584.0       43782792.0       87631376.0    
  0.449999988       43789672.0       43722688.0       87512360.0    
  0.451999992       43731692.0       43663520.0       87395208.0    
  0.453999996       43673924.0       43604588.0       87278512.0    
  0.456000000       43615580.0       43545120.0       87160696.0    
  0.458000004       43555832.0       43484308.0       87040144.0    
  0.460000008       43493848.0       43421356.0       86915208.0    
  0.462000012       43428840.0       43355500.0       86784344.0    
  0.463999987       43360096.0       43286072.0       86646168.0    
  0.465999991       43287028.0       43212516.0       86499544.0    
  0.467999995       43209188.0       43134424.0       86343616.0    
  0.469999999       43126308.0       43051556.0       86177864.0    
  0.472000003       43038296.0       42963852.0       86002152.0    
  0.474000007       42945248.0       42871432.0       85816680.0    
  0.476000011       42847440.0       42774588.0       85622032.0    
  0.477999985       42745316.0       42673772.0       85419088.0    
  0.479999989       42639452.0       42569552.0       85209008.0    
  0.481999993       42530536.0       42462616.0       84993152.0    
  0.483999997       42419344.0       42353708.0       84773048.0    
  0.486000001       42306672.0       42243600.0       84550272.0    
  0.488000005       42193340.0       42133076.0       84326416.0    
  0.490000010       42080128.0       42022868.0       84103000.0    
  0.492000014       41967764.0       41913664.0       83881432.0    
  0.493999988       41856892.0       41806064.0       83662952.0    
  0.495999992       41748060.0       41700564.0       83448624.0    
  0.497999996       41641712.0       41597560.0       83239272.0    
  0.500000000       41538172.0       41497340.0       83035512.0    
  0.501999974       41437660.0       41400084.0       82837744.0    
  0.504000008       41340292.0       41305872.0       82646160.0    
  0.505999982       41246084.0       41214700.0       82460784.0    
  0.508000016       41154988.0       41126492.0       82281480.0    
  0.509999990       41066876.0       41041116.0       82107992.0    
  0.512000024       40981588.0       40958392.0       81939976.0    
  0.513999999       40898920.0       40878124.0       81777040.0    
  0.515999973       40818664.0       40800088.0       81618752.0    
  0.518000007       40740592.0       40724080.0       81464672.0    
  0.519999981       40664500.0       40649884.0       81314384.0    
  0.522000015       40590176.0       40577312.0       81167488.0    
  0.523999989       40517448.0       40506188.0       81023632.0    
  0.526000023       40446148.0       40436368.0       80882512.0    
  0.527999997       40376144.0       40367720.0       80743864.0    
  0.529999971       40307320.0       40300148.0       80607472.0    
  0.532000005       40239592.0       40233568.0       80473160.0    
  0.533999979       40172884.0       40167924.0       80340808.0    
  0.536000013       40107148.0       40103168.0       80210312.0    
  0.537999988       40042344.0       40039268.0       80081608.0    
  0.540000021       39978440.0       39976212.0       79954656.0    
  0.541999996       39915428.0       39913980.0       79829408.0    
  0.544000030       39853288.0       39852568.0       79705856.0    
  0.546000004       39792012.0       39791976.0       79583992.0    
  0.547999978       39731600.0       39732200.0       79463800.0    
  0.550000012       39672044.0       39673244.0       79345288.0    
  0.551999986       39613340.0       39615100.0       79228440.0    
  0.554000020       39555480.0       39557772.0       79113248.0    
  0.555999994       39498456.0       39501252.0       78999712.0    
  0.558000028       39442260.0       39445536.0       78887800.0    
  0.560000002       39386884.0       39390616.0       78777496.0    
  0.561999977       39332308.0       39336484.0       78668792.0    
  0.564000010       39278524.0       39283124.0       78561648.0    
  0.565999985       39225508.0       39230528.0       78456040.0    
  0.568000019       39173244.0       39178680.0       78351928.0    
  0.569999993       39121716.0       39127564.0       78249280.0    
  0.572000027       39070892.0       39077160.0       78148048.0    
  0.574000001       39020744.0       39027448.0       78048192.0    
  0.575999975       38971252.0       38978408.0       77949656.0    
  0.578000009       38922372.0       38930008.0       77852376.0    
  0.579999983       38874064.0       38882224.0       77756288.0    
  0.582000017       38826288.0       38835020.0       77661304.0    
  0.583999991       38778988.0       38788356.0       77567344.0    
  0.586000025       38732096.0       38742180.0       77474280.0    
  0.588000000       38685544.0       38696448.0       77381992.0    
  0.589999974       38639240.0       38651080.0       77290320.0    
  0.592000008       38593084.0       38606008.0       77199096.0    
  0.593999982       38546964.0       38561132.0       77108096.0    
  0.596000016       38500732.0       38516344.0       77017080.0    
  0.597999990       38454244.0       38471516.0       76925760.0    
  0.600000024       38407316.0       38426496.0       76833808.0    
  0.601999998       38359748.0       38381108.0       76740856.0    
  0.603999972       38311328.0       38335152.0       76646480.0    
  0.606000006       38261816.0       38288408.0       76550224.0    
  0.607999980       38210960.0       38240624.0       76451584.0    
  0.610000014       38158500.0       38191528.0       76350024.0    
  0.611999989       38104164.0       38140828.0       76244992.0    
  0.614000022       38047692.0       38088216.0       76135912.0    
  0.615999997       37988840.0       38033376.0       76022216.0    
  0.617999971       37927380.0       37976000.0       75903384.0    
  0.620000005       37863144.0       37915780.0       75778920.0    
  0.621999979       37795996.0       37852444.0       75648440.0    
  0.624000013       37725896.0       37785756.0       75511656.0    
  0.625999987       37652872.0       37715548.0       75368416.0    
  0.628000021       37577056.0       37641712.0       75218768.0    
  0.629999995       37498696.0       37564252.0       75062944.0    
  0.632000029       37418148.0       37483264.0       74901408.0    
  0.634000003       37335892.0       37398980.0       74734872.0    
  0.635999978       37252520.0       37311756.0       74564280.0    
  0.638000011       37168724.0       37222088.0       74390816.0    
  0.639999986       37085288.0       37130604.0       74215888.0    
  0.642000020       37003040.0       37038052.0       74041096.0    
  0.643999994       36922832.0       36945296.0       73868128.0    
  0.646000028       36845496.0       36853264.0       73698760.0    
  0.648000002       36771796.0       36762940.0       73534736.0    
  0.649999976       36702384.0       36675296.0       73377680.0    
  0.652000010       36637732.0       36591264.0       73229000.0    
  0.653999984       36578120.0       36511660.0       73089784.0    
  0.656000018       36523556.0       36437164.0       72960720.0    
  0.657999992       36473788.0       36368228.0       72842016.0    
  0.660000026       36428248.0       36305064.0       72733312.0    
  0.662000000       36386088.0       36247596.0       72633688.0    
  0.663999975       36346172.0       36195436.0       72541608.0    
  0.666000009       36307116.0       36147876.0       72454992.0    
  0.667999983       36267352.0       36103908.0       72371256.0    
  0.670000017       36225176.0       36062240.0       72287416.0    
  0.671999991       36178840.0       36021364.0       72200208.0    
  0.674000025       36126644.0       35979596.0       72106240.0    
  0.675999999       36067012.0       35935176.0       72002192.0    
  0.677999973       35998588.0       35886340.0       71884928.0    
  0.680000007       35920320.0       35831424.0       71751744.0    
  0.681999981       35831512.0       35768940.0       71600456.0    
  0.684000015       35731880.0       35697680.0       71429560.0    
  0.685999990       35621580.0       35616764.0       71238344.0    
  0.688000023       35501196.0       35525716.0       71026912.0    
  0.689999998       35371740.0       35424472.0       70796208.0    
  0.691999972       35234576.0       35313408.0       70547984.0    
  0.694000006       35091376.0       35193324.0       70284704.0    
  0.695999980       34944036.0       35065384.0       70009424.0    
  0.698000014       34794572.0       34931084.0       69725656.0    
  0.699999988       34645040.0       34792152.0       69437192.0    
  0.702000022       34497432.0       34650472.0       69147904.0    
  0.703999996       34353596.0       34508004.0       68861600.0    
  0.705999970       34215144.0       34366656.0       68581800.0    
  0.708000004       34083428.0       34228232.0       68311664.0    
  0.709999979       33959472.0       34094344.0       68053816.0    
